regime,unit_id,phase,R_final,recovery_slope,structure_value,structure_kind,structure_available,optical_source,label_method,label_confidence
mining,MINE_US_00449,stable_restoration,,0.00598,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00450,stable_restoration,,-0.00429,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00451,stable_restoration,,0.00644,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00452,degraded,,0.00357,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00453,early_restoration,,-0.01216,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00454,degraded,,0.00174,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00455,early_restoration,,0.00568,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00456,early_restoration,,0.00229,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00457,degraded,,0.00077,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00458,stable_restoration,,-0.01359,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00459,stable_restoration,,-0.00791,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00460,stable_restoration,,0.00153,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00461,stable_restoration,,0.00378,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00462,stable_restoration,,-0.00113,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00463,degraded,,-0.0004,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00464,stable_restoration,,-0.0054,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00465,stable_restoration,,-0.02248,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00466,early_restoration,,-0.00881,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00467,stable_restoration,,0.00453,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00468,early_restoration,,-0.00077,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00469,stable_restoration,,0.00491,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00470,stable_restoration,,0.01026,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00471,degraded,,0.00053,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00472,degraded,,0.0023,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00473,stable_restoration,,-0.00258,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00474,early_restoration,,0.00248,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00475,early_restoration,,0.00516,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00476,early_restoration,,-0.01088,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00477,stable_restoration,,-0.00199,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00478,stable_restoration,,-0.00986,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00479,early_restoration,,0.00408,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00480,degraded,,0.00221,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00481,degraded,,0.00152,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00482,stable_restoration,,-0.00724,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00483,stable_restoration,,-0.00106,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00484,stable_restoration,,-0.0025,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00485,degraded,,0.01445,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00486,degraded,,0.00109,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00487,stable_restoration,,-0.00272,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00488,degraded,,0.00117,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00489,stable_restoration,,-0.00903,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00490,degraded,,0.00266,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00491,stable_restoration,,0.00195,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00492,early_restoration,,0.00907,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00493,degraded,,0.00193,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00494,early_restoration,,0.00335,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00495,stable_restoration,,-0.00194,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00496,degraded,,-0.0009,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00497,stable_restoration,,0.0053,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00498,early_restoration,,0.00234,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00499,stable_restoration,,-0.00558,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00500,early_restoration,,-0.00386,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00501,stable_restoration,,-0.00578,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00502,stable_restoration,,-0.01106,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00503,degraded,,0.00257,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00504,early_restoration,,0.00648,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00505,degraded,,0.00113,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00506,degraded,,0.0014,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00507,early_restoration,,0.00712,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00508,early_restoration,,-0.03466,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00509,stable_restoration,,0.00555,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00510,degraded,,0.0011,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00511,stable_restoration,,-1e-05,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00512,stable_restoration,,0.00213,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00513,early_restoration,,-0.01559,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00514,early_restoration,,-0.02745,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00515,early_restoration,,-0.01749,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00516,stable_restoration,,-3e-05,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00517,stable_restoration,,0.00932,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00518,stable_restoration,,-0.00291,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00519,stable_restoration,,0.00203,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00520,stable_restoration,,0.00415,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00521,degraded,,0.00232,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00522,early_restoration,,0.00517,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00523,stable_restoration,,-0.00405,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00524,early_restoration,,0.00384,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00525,stable_restoration,,-0.00181,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00526,stable_restoration,,-0.01124,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00527,early_restoration,,-0.00112,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00528,early_restoration,,-0.00503,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00529,early_restoration,,0.00345,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00530,early_restoration,,-0.02966,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00531,stable_restoration,,-0.01371,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00532,stable_restoration,,-0.00977,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00533,stable_restoration,,0.00239,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00534,stable_restoration,,0.00286,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00535,degraded,,0.0023,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00536,stable_restoration,,-0.00578,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00537,stable_restoration,,0.00266,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00538,stable_restoration,,0.0006,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00539,early_restoration,,-0.00436,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00540,stable_restoration,,-0.00682,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00541,early_restoration,,-0.01965,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00542,degraded,,0.00256,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00543,stable_restoration,,-0.00548,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00544,stable_restoration,,-0.01303,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00545,degraded,,-0.00077,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00546,degraded,,-0.03183,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00547,early_restoration,,-0.00014,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00548,degraded,,0.00126,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00549,early_restoration,,0.00411,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00550,early_restoration,,0.00345,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00551,stable_restoration,,0.00172,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00552,stable_restoration,,-0.00586,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00553,early_restoration,,-0.01518,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00554,early_restoration,,0.00783,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00555,early_restoration,,-0.00021,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00556,degraded,,0.00306,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00557,early_restoration,,-0.00107,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00558,degraded,,0.00182,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00559,stable_restoration,,-0.00153,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00560,early_restoration,,-0.01839,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00561,stable_restoration,,-0.00932,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00562,stable_restoration,,0.00057,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00563,stable_restoration,,-0.01522,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00564,degraded,,0.00182,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00565,early_restoration,,-0.01381,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00566,stable_restoration,,0.00764,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00567,early_restoration,,-0.00743,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00568,degraded,,0.00236,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00569,stable_restoration,,-0.00279,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00570,stable_restoration,,0.00176,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00571,stable_restoration,,0.00197,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00572,stable_restoration,,-0.01494,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00573,stable_restoration,,-0.00835,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00574,degraded,,0.00176,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00575,early_restoration,,-0.00018,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00576,early_restoration,,-0.00259,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00577,early_restoration,,0.00304,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00578,early_restoration,,-2e-05,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00579,stable_restoration,,-0.01707,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00580,early_restoration,,0.00121,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00581,degraded,,0.00139,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00582,stable_restoration,,-0.02199,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00583,stable_restoration,,-0.01667,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00584,degraded,,0.00129,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00585,stable_restoration,,-0.00898,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00586,early_restoration,,-0.00401,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00587,early_restoration,,-0.00503,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00588,stable_restoration,,-0.01203,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00589,early_restoration,,0.00312,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00590,degraded,,0.00215,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00591,degraded,,0.0015,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00592,stable_restoration,,-0.00366,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00593,degraded,,0.00219,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00594,degraded,,0.0028,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00595,stable_restoration,,-0.00519,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00596,stable_restoration,,-5e-05,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00597,degraded,,0.00088,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00598,stable_restoration,,-0.00916,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00599,early_restoration,,0.00271,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00600,stable_restoration,,0.00648,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00601,early_restoration,,-0.00179,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00602,stable_restoration,,-0.00328,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00603,degraded,,0.0006,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00604,stable_restoration,,-0.00308,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00605,early_restoration,,-0.0064,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00606,degraded,,0.00049,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00607,early_restoration,,-0.00157,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00608,early_restoration,,0.00289,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00609,stable_restoration,,-0.00661,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00610,stable_restoration,,-0.00979,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00611,degraded,,0.00085,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00612,degraded,,-0.00087,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00613,early_restoration,,-0.00821,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00614,degraded,,-0.00202,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00615,stable_restoration,,0.00168,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00616,stable_restoration,,0.00407,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00617,degraded,,0.00056,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00618,stable_restoration,,-0.00701,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00619,stable_restoration,,-0.00397,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00620,early_restoration,,0.00238,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00621,early_restoration,,-0.01094,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00622,degraded,,0.0012,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00623,early_restoration,,-0.00137,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00624,degraded,,0.00255,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00625,degraded,,0.00083,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00626,stable_restoration,,-0.00653,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00627,early_restoration,,-0.00077,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00628,degraded,,0.00088,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00629,stable_restoration,,-0.00036,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00630,early_restoration,,0.00013,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00631,early_restoration,,0.00666,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00632,degraded,,0.00133,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00633,stable_restoration,,-0.01816,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00634,stable_restoration,,0.00319,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00635,stable_restoration,,-0.0008,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00636,relapse_degradation,,-0.00648,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00637,early_restoration,,0.00187,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00638,early_restoration,,-0.01921,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00639,stable_restoration,,0.00428,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00640,degraded,,0.00053,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00641,early_restoration,,0.00457,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00642,degraded,,0.00156,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00643,early_restoration,,0.00318,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00644,stable_restoration,,0.00438,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_00645,early_restoration,,-0.00102,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
